,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value,NumTrades,TradeToFileTime,ValueOwned,VolumeVolatility,PriceVolatility,%FuturePriceChange
134,2021-06-01,2021-05-28,ACA,"Arcosa, Inc.",Collins Jesse E. Jr.,Group Pres,S - Sale,62.49,-10990.0,18097.0,-38.0,-686765.0,0,0,0.0,0.0,0.0,0.0
135,2021-06-01,2021-05-28,LPX,Louisiana-Pacific Corp,Gottung Lizanne C,Dir,S - Sale+OE,67.34,-8139.0,32447.0,-20.0,-548080.0,0,0,0.0,0.0,0.0,0.0
136,2021-06-01,2021-05-28,OPOF,Old Point Financial Corp,Ralston Susan,COO/EVP,P - Purchase,23.28,200.0,3489.0,6.0,4655.0,0,0,0.0,0.0,0.0,0.0
137,2021-06-01,2021-06-01,CARE,"Carter Bankshares, Inc.",Adams Arthur Loran,"EVP, Dir OF REG RISK MNGT",P - Purchase,15.41,19.0,3041.0,1.0,293.0,0,0,0.0,0.0,0.0,0.0
138,2021-06-01,2021-05-27,VSTO,Vista Outdoor Inc.,Krekel Tig H,Dir,S - Sale,43.74,-9684.0,6053.0,-62.0,-423617.0,0,0,0.0,0.0,0.0,0.0
139,2021-06-01,2021-05-28,CPF,Central Pacific Financial Corp,Rose Crystal,Dir,P - Purchase,27.59,1900.0,48985.0,4.0,52428.0,0,0,0.0,0.0,0.0,0.0
140,2021-06-01,2021-06-01,CVCY,Central Valley Community Bancorp,Kim James J,EVP,P - Purchase,16.43,619.0,14396.0,4.0,10173.0,0,0,0.0,0.0,0.0,0.0
141,2021-06-01,2021-05-27,INTU,Intuit Inc,Powell Dennis D,Dir,S - Sale,431.67,-5000.0,4234.0,-54.0,-2158350.0,0,0,0.0,0.0,0.0,0.0
142,2021-06-01,2021-05-27,INTU,Intuit Inc,Clatterbuck Michelle M,"EVP, CFO",S - Sale,436.21,-414.0,546.0,-43.0,-180591.0,0,0,0.0,0.0,0.0,0.0
143,2021-06-01,2021-05-27,OOMA,Ooma Inc,Stang Eric B,"CEO, Pres",S - Sale,19.05,-35000.0,951640.0,-4.0,-666629.0,0,0,0.0,0.0,0.0,0.0
144,2021-06-01,2021-05-28,OCGN,"Ocugen, Inc.",Kompella Uday,Dir,S - Sale+OE,8.82,-7191.0,1030090.0,-1.0,-63417.0,0,0,0.0,0.0,0.0,0.0
145,2021-06-01,2021-05-26,ESNT,Essent Group Ltd.,Kasmar Roy James,Dir,S - Sale,47.96,-6314.0,26109.0,-19.0,-302807.0,0,0,0.0,0.0,0.0,0.0
146,2021-06-01,2021-05-27,WTRG,"Essential Utilities, Inc.",Rubin Robert A,Chief Accounting Officer,S - Sale,48.0,-349.0,92324.0,0.0,-16752.0,0,0,0.0,0.0,0.0,0.0
147,2021-06-01,2021-05-28,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,1057.21,-2500.0,272907.0,-1.0,-2643024.0,0,0,0.0,0.0,0.0,0.0
148,2021-06-01,2021-05-28,REX,Rex American Resources Corp,Bruggeman Douglas,"CFO, VP-Finance, Treasurer",S - Sale,97.12,-1000.0,26470.0,-4.0,-97120.0,0,0,0.0,0.0,0.0,0.0
149,2021-06-01,2021-05-28,NWBI,"Northwest Bancshares, Inc.",Tullio David M,Dir,P - Purchase,14.09,4000.0,9200.0,77.0,56340.0,0,0,0.0,0.0,0.0,0.0
150,2021-06-01,2021-05-27,CMXC,Cell Medx Corp.,Hargreaves Bradley S,"VP Technology, Operations, 10%",S - Sale,0.28,-5000.0,5648252.0,0.0,-1400.0,0,0,0.0,0.0,0.0,0.0
151,2021-06-01,2021-05-27,ATLO,Ames National Corp,McGill Stephen C,President of Subsidiary Bank,P - Purchase,25.41,200.0,3150.0,7.0,5082.0,0,0,0.0,0.0,0.0,0.0
152,2021-06-01,2021-05-28,GRMN,Garmin Ltd,Burrell Jonathan,"Dir, 10%",S - Sale,142.58,-84237.0,21455477.0,0.0,-12010436.0,0,0,0.0,0.0,0.0,0.0
153,2021-06-01,2021-05-27,FNF,"Fidelity National Financial, Inc.",Park Anthony,"EVP, CFO",S - Sale,46.61,-30308.0,382689.0,-7.0,-1412504.0,0,0,0.0,0.0,0.0,0.0
154,2021-06-01,2021-05-27,EL,Estee Lauder Companies Inc,Bravo Rose Marie,Dir,S - Sale+OE,304.23,-4234.0,0.0,-100.0,-1288110.0,0,0,0.0,0.0,0.0,0.0
155,2021-06-01,2021-05-28,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1453.12,29.0,376450.0,0.0,42140.0,0,0,0.0,0.0,0.0,0.0
156,2021-06-01,2021-05-27,TLS,Telos Corp,Maluda John W,Dir,S - Sale,33.16,-40000.0,29142.0,-58.0,-1326400.0,0,0,0.0,0.0,0.0,0.0
157,2021-06-01,2021-05-28,EMYB,"Embassy Bancorp, Inc.",Englesson John G,Dir,S - Sale,19.6,-10000.0,45148.0,-18.0,-196000.0,0,0,0.0,0.0,0.0,0.0
158,2021-06-01,2021-05-27,NWPP,New Peoples Bankshares Inc,Keene Harold L,"Dir, 10%",P - Purchase,1.99,10000.0,4504487.0,0.0,19900.0,0,0,0.0,0.0,0.0,0.0
159,2021-06-01,2021-05-28,NI,Nisource Inc.,Jesanis Michael E,Dir,S - Sale,25.56,-4000.0,41257.0,-9.0,-102225.0,0,0,0.0,0.0,0.0,0.0
160,2021-06-01,2021-05-27,PFHD,Professional Holding Corp.,Garcia Carlos M.,Dir,S - Sale,18.4,-5059.0,457769.0,-1.0,-93086.0,0,0,0.0,0.0,0.0,0.0
161,2021-06-01,2021-05-28,TMP,Tompkins Financial Corp,Romaine Stephen S,"Pres, CEO",S - Sale,81.38,-2832.0,71346.0,-4.0,-230454.0,0,0,0.0,0.0,0.0,0.0
162,2021-06-01,2021-05-28,EMYB,"Embassy Bancorp, Inc.",Lesavoy Bernard M,Dir,P - Purchase,19.6,500.0,170573.0,0.0,9800.0,0,0,0.0,0.0,0.0,0.0
163,2021-06-01,2021-02-02,LEGH,Legacy Housing Corp,Hodgson Curtis Drew,"Chairman of the Board, 10%",S - Sale,15.97,-45182.0,9411698.0,0.0,-721670.0,0,0,0.0,0.0,0.0,0.0
164,2021-06-01,2021-05-27,HRL,Hormel Foods Corp /de/,Coffey Mark A,SVP,S - Sale+OE,48.66,-37500.0,56090.0,-40.0,-1824878.0,0,0,0.0,0.0,0.0,0.0
165,2021-06-01,2021-05-28,SLCA,"U.S. Silica Holdings, Inc.",Kacal William Jennings,Dir,P - Purchase,10.3,15000.0,216213.0,0.07,154425.0,0,0,0.0,0.0,0.0,0.0
166,2021-06-01,2021-05-27,INTU,Intuit Inc,Chriss James Alexander,"EVP, SBSEG",S - Sale,435.69,-764.0,300.0,-72.0,-332869.0,0,0,0.0,0.0,0.0,0.0
167,2021-06-01,2021-05-27,RDNT,"Radnet, Inc.",Murdock Michael N,"EVP, Chief Development Offcr",S - Sale,26.88,-18333.0,65920.0,-22.0,-492855.0,0,0,0.0,0.0,0.0,0.0
168,2021-06-01,2021-06-01,CARE,"Carter Bankshares, Inc.",Bird Michael R,Dir,P - Purchase,15.41,32.0,6514.0,0.0,493.0,0,0,0.0,0.0,0.0,0.0
169,2021-06-01,2021-05-27,GATO,"Gatos Silver, Inc.",Huerta Luis Felipe,"VP, Mexico",S - Sale+OE,16.15,-35785.0,0.0,-100.0,-577928.0,0,0,0.0,0.0,0.0,0.0
170,2021-06-01,2021-06-01,OHI,Omega Healthcare Investors Inc,Whitman Burke W,Dir,P - Purchase,36.96,500.0,19585.0,3.0,18480.0,0,0,0.0,0.0,0.0,0.0
171,2021-06-01,2021-05-28,MBI,Mbia Inc,Shasta Theodore,Dir,S - Sale,10.0,-20696.0,52049.0,-28.0,-206960.0,0,0,0.0,0.0,0.0,0.0
172,2021-06-01,2021-05-21,ESTA,Establishment Labs Holdings Inc.,De Mezerville Roberto,CTO,S - Sale,75.23,-4066.0,107844.0,-4.0,-305896.0,0,0,0.0,0.0,0.0,0.0
173,2021-06-01,2021-05-27,NSP,"Insperity, Inc.",Herink Daniel D,"SVP Legal, GC, Sec",S - Sale,93.91,-5000.0,36577.0,-12.0,-469550.0,0,0,0.0,0.0,0.0,0.0
174,2021-06-01,2021-06-01,CARE,"Carter Bankshares, Inc.",Van Dyke Litz H,CEO,P - Purchase,15.41,129.0,18557.0,1.0,1988.0,0,0,0.0,0.0,0.0,0.0
175,2021-06-01,2021-05-27,NSP,"Insperity, Inc.",Sharp Douglas S,"SVP Finance, CFO, Treasurer",S - Sale,93.65,-5208.0,27621.0,-16.0,-487729.0,0,0,0.0,0.0,0.0,0.0
176,2021-06-01,2021-05-27,RDFN,Redfin Corp,Kappus Anthony Ray,GC,S - Sale,57.65,-3151.0,823.0,-79.0,-181655.0,0,0,0.0,0.0,0.0,0.0
177,2021-06-01,2021-05-28,HRI,Herc Holdings Inc,Peres Tamir,"SVP, CIO",S - Sale,113.0,-3962.0,20685.0,-16.0,-447706.0,0,0,0.0,0.0,0.0,0.0
178,2021-06-01,2021-05-28,JNPR,Juniper Networks Inc,Austin Thomas A,"VP Corp Controller, CAO",S - Sale,26.43,-2322.0,6430.0,-27.0,-61370.0,0,0,0.0,0.0,0.0,0.0
179,2021-06-01,2021-06-01,AKR,Acadia Realty Trust,Blacksberg Jason,"SVP, GC",S - Sale+OE,22.13,-3000.0,0.0,-100.0,-66390.0,0,0,0.0,0.0,0.0,0.0
180,2021-06-01,2021-05-27,SEAC,Seachange International Inc,Prinn Michael,CFO,S - Sale,1.15,-1806.0,12480.0,-13.0,-2077.0,0,0,0.0,0.0,0.0,0.0
181,2021-06-01,2021-05-27,ROLL,Rbc Bearings Inc,Levine Alan B,Dir,S - Sale+OE,193.74,-1200.0,18527.0,-6.0,-232489.0,0,0,0.0,0.0,0.0,0.0
182,2021-06-01,2021-05-27,RCM,R1 Rcm Inc.,Tcp-Asc Achi Series Lllp,"Dir, 10%",S - Sale+OE,22.21,-16912646.0,139289200.0,-11.0,-375668833.0,0,0,0.0,0.0,0.0,0.0
183,2021-06-01,2021-05-27,OSH,"Oak Street Health, Inc.",Cook Timothy M,CFO,S - Sale,60.27,-22500.0,1464876.0,-2.0,-1356038.0,0,0,0.0,0.0,0.0,0.0
184,2021-06-01,2021-05-27,ALG,Alamo Group Inc,Robinson Ronald A,"Pres, CEO",S - Sale,153.41,-3483.0,229678.0,-1.0,-534312.0,0,0,0.0,0.0,0.0,0.0
185,2021-06-01,2021-05-27,ROLL,Rbc Bearings Inc,Stewart Edward,Dir,S - Sale+OE,193.38,-1600.0,22083.0,-7.0,-309411.0,0,0,0.0,0.0,0.0,0.0
186,2021-06-01,2021-05-28,QRVO,"Qorvo, Inc.",Bruggeworth Robert A,"Pres, CEO",S - Sale,185.28,-555.0,164700.0,0.0,-102830.0,0,0,0.0,0.0,0.0,0.0
187,2021-06-01,2021-05-28,YMAB,"Y-Mabs Therapeutics, Inc.",Gad Thomas,See Remarks,S - Sale,36.95,-4000.0,1603927.0,0.0,-147813.0,0,0,0.0,0.0,0.0,0.0
188,2021-06-01,2021-05-27,LIND,"Lindblad Expeditions Holdings, Inc.",Berle Dolf A,CEO,P - Purchase,17.45,36500.0,58452.0,166.0,636974.0,0,0,0.0,0.0,0.0,0.0
189,2021-06-01,2021-05-27,BCRX,Biocryst Pharmaceuticals Inc,Sheridan William P,Chief Medical Officer,S - Sale+OE,15.01,-163573.0,14475.0,-92.0,-2455431.0,0,0,0.0,0.0,0.0,0.0
190,2021-06-01,2021-05-27,OOMA,Ooma Inc,Gustke James A.,VP of Marketing,S - Sale+OE,18.74,-9497.0,125113.0,-7.0,-178020.0,0,0,0.0,0.0,0.0,0.0
191,2021-06-01,2021-05-26,CDR,"Cedar Realty Trust, Inc.",Stern Sharon Hochfelder,Dir,P - Purchase,14.03,3600.0,3600.0,0.0,50490.0,0,0,0.0,0.0,0.0,0.0
192,2021-06-01,2021-05-28,KFS,Kingsway Financial Services Inc,Fitzgerald John Taylor Maloney,"Pres, CEO",P - Purchase,4.93,422.0,1940889.0,0.0,2079.0,0,0,0.0,0.0,0.0,0.0
193,2021-06-01,2021-05-27,SMED,Sharps Compliance Corp,Holmes Parris H Jr,Dir,S - Sale,13.78,-112436.0,796033.0,-12.0,-1548809.0,0,0,0.0,0.0,0.0,0.0
194,2021-06-01,2021-05-27,OOMA,Ooma Inc,Narula Ravi,CFO,S - Sale,17.79,-4750.0,266216.0,-2.0,-84486.0,0,0,0.0,0.0,0.0,0.0
195,2021-06-01,2021-05-27,NOTV,"Inotiv, Inc.",Sagartz John E,Chief Strategy Officer,P - Purchase,24.78,2017.0,646782.0,0.0,49977.0,0,0,0.0,0.0,0.0,0.0
196,2021-06-01,2021-05-27,CTSH,Cognizant Technology Solutions Corp,Patsalos-Fox Michael,Dir,S - Sale+OE,71.2,-5858.0,61972.0,-9.0,-417090.0,0,0,0.0,0.0,0.0,0.0
197,2021-06-01,2021-05-28,INTC,Intel Corp,Rodgers Steven Ralph,EVP GC,S - Sale,57.61,-2972.0,103387.0,-3.0,-171217.0,0,0,0.0,0.0,0.0,0.0
198,2021-06-01,2021-05-28,KTB,"Kontoor Brands, Inc.",Krueger Laurel,"EVP, GC, Corp. Sec.",S - Sale+OE,63.98,-6762.0,29058.0,-19.0,-432653.0,0,0,0.0,0.0,0.0,0.0
199,2021-06-01,2021-05-27,AMRC,"Ameresco, Inc.",Wisneski Francis V Jr,Dir,S - Sale,53.66,-3000.0,32176.0,-9.0,-160974.0,0,0,0.0,0.0,0.0,0.0
200,2021-06-01,2021-05-27,SFT,"Shift Technologies, Inc.",Shein Oded,CFO,P - Purchase,7.0,10000.0,10000.0,0.0,70000.0,0,0,0.0,0.0,0.0,0.0
201,2021-06-01,2021-05-27,CURR,Cure Pharmaceutical Holding Corp.,Berlent Jonathan,Chief Business Officer,P - Purchase,0.69,10000.0,10000.0,0.0,6900.0,0,0,0.0,0.0,0.0,0.0
202,2021-06-01,2021-06-01,WMPN,William Penn Bancorporation,Logan Jonathan Thomas,"EVP, CFO",P - Purchase,11.26,5000.0,6611.0,310.0,56275.0,0,0,0.0,0.0,0.0,0.0
203,2021-06-01,2021-05-27,NSP,"Insperity, Inc.",Arizpe Arthur A,"Pres, COO",S - Sale,94.0,-2500.0,190268.0,-1.0,-235000.0,0,0,0.0,0.0,0.0,0.0
204,2021-06-01,2021-05-27,SITC,Site Centers Corp.,Finne Thomas,Dir,S - Sale,14.99,-5000.0,57785.0,-8.0,-74965.0,0,0,0.0,0.0,0.0,0.0
205,2021-06-01,2021-05-27,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,67.25,-40000.0,7467511.0,-1.0,-2690068.0,0,0,0.0,0.0,0.0,0.0
206,2021-06-01,2021-06-01,CARE,"Carter Bankshares, Inc.",Feldmann Gregory W,Dir,P - Purchase,15.41,22.0,7563.0,0.0,339.0,0,0,0.0,0.0,0.0,0.0
207,2021-06-01,2021-05-28,R,Ryder System Inc,Parker Scott T,FORMER EVP & CFO,S - Sale+OE,81.87,-1026.0,107008.0,-1.0,-84002.0,0,0,0.0,0.0,0.0,0.0
208,2021-06-01,2021-05-28,PETV,"Petvivo Holdings, Inc.",Folkes Robert J.,CFO,P - Purchase,7.0,3000.0,3000.0,0.0,21000.0,0,0,0.0,0.0,0.0,0.0
209,2021-06-01,2021-05-28,KRON,"Kronos Bio, Inc.",De Backer Marianne,Dir,P - Purchase,25.01,600.0,600.0,0.0,15006.0,0,0,0.0,0.0,0.0,0.0
210,2021-06-01,2021-05-28,GBL,"Gamco Investors, Inc. Et Al","Associated Capital Group, Inc.",10%,S - Sale,27.21,-3302.0,1713690.0,0.0,-89844.0,0,0,0.0,0.0,0.0,0.0
211,2021-06-01,2021-05-28,XENE,Xenon Pharmaceuticals Inc.,Robin Sherrington,"EVP, Strategy, Innovation",S - Sale+OE,18.81,-6067.0,32232.0,-16.0,-114120.0,0,0,0.0,0.0,0.0,0.0
212,2021-06-01,2021-05-28,R,Ryder System Inc,Sensing John S.,"Pres, Global SCS, DTS",S - Sale+OE,81.46,-43749.0,43016.0,-50.0,-3563575.0,0,0,0.0,0.0,0.0,0.0
213,2021-06-01,2021-05-28,HAS,"Hasbro, Inc.",Hassenfeld Alan G,Chairman Emeritus,S - Sale,95.69,-31515.0,6828204.0,0.0,-3015776.0,0,0,0.0,0.0,0.0,0.0
214,2021-06-01,2021-05-27,XENE,Xenon Pharmaceuticals Inc.,Holler Frank A,Dir,S - Sale+OE,18.68,-11064.0,144837.0,-7.0,-206701.0,0,0,0.0,0.0,0.0,0.0
215,2021-06-01,2021-05-27,DKS,"Dick'S Sporting Goods, Inc.",Hayes John Edward III,"SVP, GC",S - Sale,99.0,-4421.0,56660.0,-7.0,-437673.0,0,0,0.0,0.0,0.0,0.0
216,2021-06-01,2021-05-27,DKS,"Dick'S Sporting Goods, Inc.",Colombo William J,Dir,S - Sale,100.08,-96080.0,162324.0,-37.0,-9615513.0,0,0,0.0,0.0,0.0,0.0
217,2021-06-01,2021-05-27,SFT,"Shift Technologies, Inc.",Arison George,See Remarks,S - Sale,7.14,-8.0,3343988.0,0.0,-57.0,0,0,0.0,0.0,0.0,0.0
218,2021-06-01,2021-05-27,SFT,"Shift Technologies, Inc.",Russell Tobias,See Remarks,P - Purchase,7.08,10000.0,3063781.0,0.0,70800.0,0,0,0.0,0.0,0.0,0.0
219,2021-06-01,2021-05-28,KOSS,Koss Corp,Nixon Theodore,Dir,S - Sale+OE,23.58,-10000.0,0.0,-100.0,-235800.0,0,0,0.0,0.0,0.0,0.0
220,2021-06-01,2021-05-27,SFT,"Shift Technologies, Inc.",Arison George,See Remarks,P - Purchase,7.12,10008.0,3343988.0,0.0,71216.0,0,0,0.0,0.0,0.0,0.0
221,2021-06-01,2021-05-27,QRHC,Quest Resource Holding Corp,Wynnefield Partners Small Cap Value LP I,10%,P - Purchase,4.5,7422.0,1946463.0,0.0,33428.0,0,0,0.0,0.0,0.0,0.0
222,2021-06-01,2021-05-28,RYN,Rayonier Inc,Nunes David L,CEO,S - Sale+OE,38.02,-200000.0,238508.0,-46.0,-7604160.0,0,0,0.0,0.0,0.0,0.0
223,2021-06-01,2021-06-01,PLAY,"Dave & Buster'S Entertainment, Inc.",Jenkins Brian,CEO,S - Sale,42.13,-5784.0,162607.0,-3.0,-243706.0,0,0,0.0,0.0,0.0,0.0
224,2021-06-01,2021-06-01,CARE,"Carter Bankshares, Inc.",Karavatakis Phyllis Q.,SR EVP OF SPECIAL PROJECTS,P - Purchase,15.41,32.0,17926.0,0.0,493.0,0,0,0.0,0.0,0.0,0.0
225,2021-06-01,2021-05-28,KOSS,Koss Corp,Koss John C Jr,"VP - Sales, 10%",S - Sale,23.5,-10000.0,2030387.0,0.0,-235000.0,0,0,0.0,0.0,0.0,0.0
226,2021-06-01,2021-05-27,DKS,"Dick'S Sporting Goods, Inc.",Hobart Lauren R,"Pres, CEO",S - Sale+OE,99.01,-32582.0,268644.0,-11.0,-3226046.0,0,0,0.0,0.0,0.0,0.0
227,2021-06-02,2021-06-01,PANW,Palo Alto Networks Inc,Compeau Jean,"Deputy CFO, CAO",S - Sale,360.07,-2498.0,22112.0,-10.0,-899442.0,0,0,0.0,0.0,0.0,0.0
228,2021-06-02,2021-06-01,RAPT,"Rapt Therapeutics, Inc.",Ho William,Chief Medical Officer,S - Sale,19.5,-1000.0,62529.0,-2.0,-19500.0,0,0,0.0,0.0,0.0,0.0
229,2021-06-02,2021-05-28,RPTX,Repare Therapeutics Inc.,Gadicke Ansbert,10%,S - Sale,32.47,-38098.0,4202574.0,-1.0,-1237042.0,0,0,0.0,0.0,0.0,0.0
230,2021-06-02,2021-05-28,CZWI,Citizens Community Bancorp Inc.,Bianchi Stephen M,"CEO, Pres",P - Purchase,13.57,1100.0,94648.0,1.0,14932.0,0,0,0.0,0.0,0.0,0.0
231,2021-06-02,2021-06-01,SAIL,"Sailpoint Technologies Holdings, Inc.",Ream Jason,CFO,S - Sale+OE,44.87,-15000.0,109055.0,-12.0,-673025.0,0,0,0.0,0.0,0.0,0.0
232,2021-06-02,2021-05-28,RPTX,Repare Therapeutics Inc.,Foley Todd,Dir,S - Sale,32.47,-16786.0,2383672.0,-1.0,-545041.0,0,0,0.0,0.0,0.0,0.0
233,2021-06-02,2021-06-01,ADTX,"Aditx Therapeutics, Inc.",Runge Jeffrey W.,Dir,P - Purchase,2.93,10000.0,12500.0,400.0,29344.0,0,0,0.0,0.0,0.0,0.0
234,2021-06-02,2021-05-28,URBN,Urban Outfitters Inc,Morgenfeld Todd R,Dir,S - Sale+OE,39.35,-5000.0,0.0,-100.0,-196756.0,0,0,0.0,0.0,0.0,0.0
235,2021-06-02,2021-05-28,URBN,Urban Outfitters Inc,Singh Cassidy Sukhinder,Dir,S - Sale+OE,39.03,-30000.0,0.0,-100.0,-1170965.0,0,0,0.0,0.0,0.0,0.0
236,2021-06-02,2021-05-28,GRTX,"Galera Therapeutics, Inc.",West Linda,Dir,P - Purchase,8.64,20000.0,20000.0,0.0,172791.0,0,0,0.0,0.0,0.0,0.0
237,2021-06-02,2021-06-02,SAIL,"Sailpoint Technologies Holdings, Inc.",Melin Heidi M,Dir,S - Sale,45.97,-3000.0,15314.0,-16.0,-137910.0,0,0,0.0,0.0,0.0,0.0
238,2021-06-02,2021-06-01,ROOT,"Root, Inc.",Manges Daniel,"CTO, 10%",S - Sale+OE,8.8,-150000.0,287424.0,-34.0,-1320000.0,0,0,0.0,0.0,0.0,0.0
239,2021-06-02,2021-05-28,LEU,Centrus Energy Corp,Poneman Daniel B,"Pres, CEO",S - Sale+OE,22.56,-12000.0,63434.0,-16.0,-270744.0,0,0,0.0,0.0,0.0,0.0
240,2021-06-02,2021-06-01,SAIL,"Sailpoint Technologies Holdings, Inc.",Mills Matt,"Pres, Worldwide Field Ops",S - Sale,45.56,-1769.0,126372.0,-1.0,-80591.0,0,0,0.0,0.0,0.0,0.0
241,2021-06-02,2021-06-01,BATL,Battalion Oil Corp,Germann Scott,Dir,S - Sale,13.11,-553.0,4239.0,-12.0,-7250.0,0,0,0.0,0.0,0.0,0.0
242,2021-06-02,2021-06-01,VIR,"Vir Biotechnology, Inc.",Virgin Herbert,"EVP, Research, CSO",S - Sale+OE,42.51,-1375.0,91700.0,-1.0,-58451.0,0,0,0.0,0.0,0.0,0.0
243,2021-06-02,2021-06-01,SCOR,"Comscore, Inc.",Gotlieb Irwin,Dir,P - Purchase,3.97,100000.0,186956.0,115.0,397454.0,0,0,0.0,0.0,0.0,0.0
244,2021-06-02,2021-05-28,THC,Tenet Healthcare Corp,Hacker Howard,"EVP, Chief Compliance Officer",S - Sale,66.7,-6382.0,0.0,-100.0,-425679.0,0,0,0.0,0.0,0.0,0.0
245,2021-06-02,2021-06-01,SI,Silvergate Capital Corp,Brassfield Karen F.,Dir,S - Sale+OE,117.3,-4000.0,16298.0,-20.0,-469200.0,0,0,0.0,0.0,0.0,0.0
246,2021-06-02,2021-06-01,NVDA,Nvidia Corp,Dabiri John,Dir,S - Sale,651.15,-103.0,965.0,-10.0,-67069.0,0,0,0.0,0.0,0.0,0.0
247,2021-06-02,2021-05-28,PMVP,"Pmv Pharmaceuticals, Inc.",Schroeder Thilo,Dir,S - Sale,35.8,-5100.0,2038529.0,0.0,-182580.0,0,0,0.0,0.0,0.0,0.0
248,2021-06-02,2021-06-01,OM,"Outset Medical, Inc.",Grossman D Keith,Dir,S - Sale+OE,47.92,-1296.0,11604.0,-10.0,-62102.0,0,0,0.0,0.0,0.0,0.0
249,2021-06-02,2021-06-01,CRM,"Salesforce.Com, Inc.",Harris Parker,"Co-Founder, CTO",S - Sale+OE,236.12,-5300.0,1972582.0,0.0,-1251443.0,0,0,0.0,0.0,0.0,0.0
250,2021-06-02,2021-06-02,GOOG,Alphabet Inc.,Pichai Sundar,CEO,S - Sale+OE,2429.38,-3000.0,162938.0,-2.0,-7288147.0,0,0,0.0,0.0,0.0,0.0
251,2021-06-02,2021-05-28,ALLE,Allegion Plc,Eckersley Timothy P,SVP-Allegion International,S - Sale+OE,140.99,-3496.0,34039.0,-9.0,-492901.0,0,0,0.0,0.0,0.0,0.0
252,2021-06-02,2021-05-28,RILY,"B. Riley Financial, Inc.",Weitzman Howard,"SVP, Chief Accounting Officer",S - Sale,73.95,-15503.0,39141.0,-28.0,-1146501.0,0,0,0.0,0.0,0.0,0.0
253,2021-06-02,2021-05-28,QSR,Restaurant Brands International Inc.,Schwan Axel Mr,"Pres, Tim Hortons Americas",S - Sale+OE,69.73,-25931.0,114792.0,-18.0,-1808169.0,0,0,0.0,0.0,0.0,0.0
254,2021-06-02,2021-06-02,AVA,Avista Corp,Morris Scott L,Chairman of the Board,S - Sale,45.11,-10000.0,136675.0,-7.0,-451100.0,0,0,0.0,0.0,0.0,0.0
255,2021-06-02,2021-05-25,ALLE,Allegion Plc,Eckersley Timothy P,SVP-Allegion International,S - Sale+OE,139.81,-5392.0,34039.0,-14.0,-753878.0,0,0,0.0,0.0,0.0,0.0
256,2021-06-02,2021-06-01,MDT,Medtronic Plc,Wall Brett A.,"EVP, Pres Neuroscience",S - Sale+OE,128.07,-2473.0,21487.0,-10.0,-316717.0,0,0,0.0,0.0,0.0,0.0
257,2021-06-02,2021-06-01,PING,Ping Identity Holding Corp.,Romer Lauren Adrienne,GC,S - Sale+OE,24.25,-1000.0,133332.0,-1.0,-24250.0,0,0,0.0,0.0,0.0,0.0
258,2021-06-02,2021-06-02,HL,Hecla Mining Co/de/,Crumley Theodore,Dir,S - Sale,9.34,-50000.0,76536.0,-40.0,-467075.0,0,0,0.0,0.0,0.0,0.0
259,2021-06-02,2021-05-28,TMBR,"Timber Pharmaceuticals, Inc.",Tardimed Sciences LLC,10%,S - Sale,1.27,-66285.0,5371232.0,-1.0,-84019.0,0,0,0.0,0.0,0.0,0.0
260,2021-06-02,2021-06-01,TYME,"Tyme Technologies, Inc.",Demurjian Michael,10%,S - Sale,1.58,-20000.0,24558546.0,0.0,-31600.0,0,0,0.0,0.0,0.0,0.0
261,2021-06-02,2021-06-01,CRM,"Salesforce.Com, Inc.",Weaver Amy E,"Pres, CFO",S - Sale+OE,238.0,-7535.0,30604.0,-20.0,-1793330.0,0,0,0.0,0.0,0.0,0.0
262,2021-06-02,2021-05-28,THRY,"Thryv Holdings, Inc.",Goldentree Asset Management LP,10%,S - Sale,22.8,-1029522.0,3457124.0,-23.0,-23473102.0,0,0,0.0,0.0,0.0,0.0
263,2021-06-02,2021-06-01,NUS,"Nu Skin Enterprises, Inc.",Dorny D Matthew,GC,S - Sale+OE,60.78,-6200.0,47159.0,-12.0,-376836.0,0,0,0.0,0.0,0.0,0.0
264,2021-06-02,2021-05-28,JYNT,Joint Corp,Bandera Partners LLC,See Footnote 1,S - Sale,71.64,-369313.0,1312999.0,-22.0,-26459041.0,0,0,0.0,0.0,0.0,0.0
265,2021-06-02,2021-06-01,INSW,"International Seaways, Inc.",Pribor Jeffrey,"SVP,CFO, Treasurer",S - Sale,20.25,-1000.0,47164.0,-2.0,-20249.0,0,0,0.0,0.0,0.0,0.0
266,2021-06-02,2021-06-01,RGCO,Rgc Resources Inc,Oliver Lawrence T.,"VP, Interim CFO, Sec., Treas.",P - Purchase,23.03,9.0,4270.0,0.0,200.0,0,0,0.0,0.0,0.0,0.0
267,2021-06-02,2021-06-01,OM,"Outset Medical, Inc.",Vazquez Martin,COO,S - Sale+OE,47.91,-5000.0,9255.0,-35.0,-239529.0,0,0,0.0,0.0,0.0,0.0
